,Unnamed: 0,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
678,14304,96,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1132.52815254,319800.541369,2065.55999046,1741792.9734,0.0483462784641,0.00126776820485,-11.2425980347,9768.48354249,23.0544076287,20.573318272,-314.651606375,5286.33049607,139.955914508,681.149654149,11.8238283683,527.792213792,30.080046678,488.84678945,-7.55569135682,265.052490337
679,15288,37,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1277.00440524,123880.34667,2469.1489712,945026.083764,0.0515102652616,0.000416407924698,-2.7036886022,4971.38027667,19.821071027,15.9496190612,-198.383028501,2136.33407248,140.696321942,440.05252745,-18.4617328572,448.450238873,30.4838418702,225.384594475,-6.7477319521,77.193622599
680,4632,93,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3186.23717454,426593.816327,6278.76487555,304135.618844,0.152299085514,0.00555474392318,-1.24451981364,3937.31345098,21.8062950639,15.5145730114,-191.437408202,3290.70774907,41.3118192366,403.883505814,4.97531952194,448.266390053,65.4509181883,221.163561228,-4.34395773436,210.410210547
681,18624,76,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2792.45644884,189777.606198,5322.02296057,730713.204822,0.162424675993,0.00288199326817,1.01803120068,2093.28930195,23.470606616,24.9303659001,-100.85133916,1564.31145037,76.1405309321,262.008954458,-29.5369473868,495.097735477,69.7054595118,56.1673881761,-17.3336952677,100.843194345
682,10008,17,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1468.8352892,283972.855148,2964.84664562,1853542.50544,0.0637589328973,0.000815229007856,-1.63089235272,4183.09162297,22.1721222318,25.5872455656,-171.355175072,3332.17901244,137.404074119,1054.59965558,7.98848319357,128.700247583,28.5517884186,93.0116932525,2.73486833231,144.303299804
683,2088,87,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3294.42587777,2115796.39476,6905.58139535,4944149.08612,0.121816330547,0.012006795864,-1.43638713025,1985.98843309,22.7360861987,42.0686542623,-110.160696778,6239.02074322,48.5923337007,1531.08638596,29.6614486818,453.072382091,18.4629177541,430.566887012,-0.478797685104,211.896766443
684,23256,69,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1931.32920284,188882.215337,4514.77822947,710374.309222,0.0836293301841,0.0012802135021,2.1847532941,2565.95848366,20.1980891999,11.441609583,-118.284087664,1494.81103374,114.23487379,309.656555617,-6.80641029201,269.554171363,37.3947796315,130.477174775,-17.4425333325,90.8106124492
685,3648,52,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2593.98272413,1375471.19915,5854.43558094,4533999.93787,0.0821607013081,0.00423679191571,3.20893783306,2886.32937094,27.789742309,31.837279289,-146.776793248,4847.10645813,81.5904191665,1187.46041173,31.9903421011,490.742290854,22.4869496695,214.567829466,5.10816417829,177.303840902
686,17184,16,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2742.49154176,144588.979113,5127.7817837,585619.787077,0.179386582485,0.00156239928352,8.60737008028,1261.37983045,22.7324213776,23.9741418207,26.7194031607,391.817970288,79.8348179179,331.934753468,-52.0487334819,234.799227808,51.3252965305,202.903297611,-16.340222305,161.336796006
687,8256,44,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1652.53367739,252421.032596,3458.40769213,2383769.72428,0.0689248728198,0.000511932694549,3.07608685446,2761.07618509,26.8845135717,18.8917802012,-118.329098678,2395.06859167,130.199975909,965.047553775,-3.02865800138,468.680284775,15.7452235282,243.701990123,3.92803384628,118.698581166
688,22872,53,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3081.26913301,1230519.6698,6405.33504043,1782890.23777,0.15442519077,0.00990506436732,5.92453326046,2978.88489797,18.0879457871,21.6487647663,-108.480149902,11393.7808705,69.8663700569,1738.04426025,14.8471747602,1439.92021265,45.5635128526,284.289097758,-5.39288130306,236.000194656
689,7896,29,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2444.72995192,372608.163138,5173.73597611,1219827.31079,0.11138641594,0.00227415277339,7.01646412825,1029.16655985,20.3608439056,14.4482088502,-42.4359402934,1374.50262238,85.0495370573,534.486341375,-7.34850699274,308.045529627,40.6888936308,121.44600321,-1.02687103434,75.5785319674
690,12528,22,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1156.66995858,314596.957367,2172.11596112,1331234.93445,0.0586883781492,0.0028685369326,-0.520539473771,6656.70057955,18.6544663226,22.8324103413,-233.635400842,6479.5789732,136.227291292,959.822250816,3.21543097672,1160.92660017,48.9233080473,385.216240183,8.64567447446,303.490126296
691,11352,73,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1549.59088839,259032.410462,3291.73402298,1601567.08805,0.0697193707607,0.000868321854967,-1.24908986837,4185.10110822,29.3586133637,26.5878351369,-167.000349928,2664.81522503,132.398096859,794.919974694,-17.2348411004,482.400576566,46.9303293328,190.949964926,-3.65457125136,202.570007971
692,10560,40,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2449.99652776,299723.044084,5042.258244,1610316.03333,0.106248107437,0.00128310901816,0.181789808273,1849.95880795,26.604522621,20.8599851108,-102.976560958,3302.12460892,85.3156902071,423.401296887,-4.35729626005,347.986330237,30.5614745385,207.129721254,2.9879605811,209.5807798
693,5064,11,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",947.631976009,77572.3690865,1692.18426372,405335.981787,0.0605699642684,0.000384243905175,-16.1571417389,13873.5134952,19.7681568836,20.2158734592,-385.044766119,1514.45586468,177.426198093,649.510442781,-9.33474530014,185.47624004,24.343576256,143.052196911,5.83820433391,64.0882400775
694,15216,34,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1758.99094696,267339.621914,3573.40167378,580500.858538,0.0792162518169,0.0022486006253,0.104863172816,3599.97973254,16.9485155293,20.3408851059,-146.46487217,2850.94140229,118.215088222,635.166735497,-34.6328991278,394.479504458,58.7656231846,130.737540998,-14.9475994042,69.6897719568
695,8712,63,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1712.21783951,1537356.82821,3494.48832667,8324381.2842,0.0557473352713,0.00280737294349,-5.87290504006,9302.05054591,21.7499405352,25.2127743111,-302.721350024,7856.90147175,116.159729755,2558.44546696,44.8222432947,709.073439113,25.9404786733,532.418367362,18.735765165,294.222334941
696,17808,42,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2461.81178332,121577.788322,4544.74109738,713010.002003,0.151521999152,0.00095365090422,1.06547398153,2109.50480742,20.3441795138,13.6756371909,-93.5693454879,701.044819215,89.9481270358,231.828281651,-55.9261803351,154.962822773,51.6259353895,55.6789043359,-5.53498339211,66.9711458074
697,10896,54,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1654.73867047,309215.33333,3908.927371,1777559.66364,0.060201292999,0.000625650794466,2.06406783799,4051.19570239,22.0668803777,21.2375695349,-175.030423224,1582.08672476,115.706702141,565.369506352,5.11797056346,164.866688391,58.1343217211,124.015241555,-3.37474316569,108.776246908
698,17784,41,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2268.96676948,136087.560649,4185.67076217,727789.975157,0.137362221415,0.00108675174749,1.38158482835,2509.17907708,21.9879457879,14.9148773082,-100.440497387,1328.15214092,104.691229359,395.093619543,-57.2777540528,329.955733331,56.6228263601,112.089908981,-5.50253310225,92.7371023552
699,14568,7,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1170.59514213,120081.061206,1959.25440589,697453.593745,0.0647964359254,0.000709382746127,-8.68817202406,8501.47249371,21.8861388238,25.4311265056,-291.931719279,2551.2244975,137.667237816,915.08037114,2.60219102918,591.259507747,35.5522571437,149.653978306,-12.3184758808,121.43917737
700,10584,41,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2633.43393631,822446.856758,5806.77876317,4567463.55955,0.0956910125969,0.0028660262659,4.21565507327,1986.5402322,23.334771287,18.0539365344,-111.824810045,2623.32776418,82.2792163203,807.385625771,13.1371178485,388.218894556,31.9900804921,173.010353719,23.7230168056,140.686799548
701,22032,18,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3043.12835529,455608.886641,6840.24732013,1588676.6614,0.143510780039,0.00275631793137,2.78896199964,1336.19180131,27.8086147219,34.8792035128,-73.3618261109,3784.83650208,71.7866553859,516.423213609,12.1775598745,552.856542142,1.34888771377,446.58980646,4.5248970212,233.522778194
702,10032,18,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2068.15635117,342835.003235,4096.05758312,2055921.77145,0.095556640625,0.00163352968157,-1.02004570851,2505.13810299,22.224742341,21.6109793511,-131.133248273,1982.99260944,103.030558112,535.896494379,-11.5231596908,334.630635822,17.7567736695,163.546175984,17.0033138633,159.835271333
703,20544,56,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3678.48736187,2141788.76009,7559.97376908,4653230.73965,0.145720158067,0.0171253553713,5.15997562033,1510.10790203,21.2476776198,30.4662918803,-80.439694459,6057.58687324,35.9720120543,1685.7658231,20.356059855,878.670822833,26.4255765676,447.732306656,17.372201416,244.95291259
704,312,13,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1606.0116717,631735.834728,3429.3044831,3768505.38012,0.0705244670543,0.00351906209015,-1.57529416724,5400.59091811,26.4143144947,39.9419341345,-206.413201139,6455.33049977,122.696088847,925.032018439,-0.648688981575,858.921880997,29.3792276377,279.367369993,10.2954348713,327.19915333
705,5328,22,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1211.34076489,56556.8234423,2238.5600813,309002.237731,0.0684301568556,0.000396221717614,-11.4135267333,8828.98646404,21.144053855,31.7415817316,-278.649163678,9737.61187749,160.022975768,464.49047864,-28.4145679047,434.033298221,23.1251659195,136.89259597,-2.67293936701,194.876957064
706,22632,43,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2874.33198625,1279323.51838,6016.13491324,5903399.4618,0.134769410126,0.0052467667636,7.12325879394,1339.75491361,25.0354488029,26.1102234299,-62.8339949052,3777.52763116,77.904504843,1354.44115263,3.49660514144,726.17407263,26.0444667286,254.447347317,5.94404851496,191.515226558
707,8400,50,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1719.15432558,700842.225174,3805.00880042,3931454.47289,0.0532071372335,0.00145607395632,5.19205389239,3357.16173747,16.0973458799,19.5908089595,-145.022929093,5071.77379965,118.516064563,1285.30949042,20.5280785151,337.60040651,28.5967699127,117.739374961,2.34706165461,85.418700813
708,3936,64,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2429.57257834,665913.94551,5274.16583394,1751845.50042,0.0797533611919,0.00361947483429,4.55962211675,1616.25093785,26.5367652724,46.56960804,-82.2777266979,3904.45356275,70.0356398016,692.767774877,10.7488328406,600.507787856,48.7884744671,347.974233151,4.61222684914,310.298142859
709,15360,40,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1316.45111727,181987.926401,2777.50777843,1190031.38927,0.0547904554264,0.000598657343381,-3.52560682851,4799.21845328,14.2624346066,14.3924343406,-179.742402596,1264.2990494,147.808408838,612.536340463,-20.4604381556,507.796895839,58.6118109696,390.722807029,-23.779969748,176.247086621
710,19224,1,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3703.51055373,1406123.83201,8071.36230469,2678492.44059,0.149550327035,0.00983169569246,6.49615415545,1316.36600967,17.7451159827,26.5515623073,-59.2644901161,5435.80931143,45.2125588505,1443.49732946,36.784061425,896.343149651,15.6554524251,495.252486552,15.6069733434,333.888014305
711,3288,37,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3765.01250082,1736031.73592,7042.54258267,4079273.00926,0.21233383297,0.0147048387609,-7.17182891939,1726.46001995,17.8447560292,34.4517035907,-96.667421788,6808.82768725,30.6684308837,1922.65774301,2.44280521568,1341.77621901,12.7410296222,497.603905444,-10.9974735814,444.213831664
712,2928,22,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2025.09885228,508851.146644,4601.6204692,2155333.70268,0.0753391472868,0.00255197851455,3.36313603408,2579.05855831,20.3972754813,17.049761243,-100.715665611,5418.32669095,110.21429587,857.153307073,1.05897475744,431.628306842,38.7796419952,271.925626627,-14.4836117259,161.457307999
713,19176,99,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2376.08958809,317618.666803,4899.03740461,961152.437697,0.108027873668,0.00320732353685,6.68143264512,1638.37714482,24.5543282202,27.363296544,-66.6442191161,2118.40597788,88.333978342,423.948245517,-27.5281813729,411.356274648,53.1567628794,193.031824572,-9.21628957951,165.049180209
714,17136,14,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2876.93606093,94097.5252928,5197.71461664,350404.380691,0.185152464874,0.0013440221451,0.217743648377,2489.12915512,21.982703606,17.6597973855,-117.944014042,1939.19840203,65.4494956351,242.724938035,-51.4276110315,160.023332331,74.1306259589,167.688731521,-13.7443946678,71.567659881
715,16896,4,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3403.6207224,268211.077779,6903.64507631,790617.480648,0.192374863735,0.00236884432396,2.4820796601,1426.36860631,19.5543154504,22.3891425644,-107.102463919,1128.56825102,47.6434917074,322.777166025,-8.61146066017,182.690443731,38.3847596918,182.887987586,8.43840851589,102.687799406
716,2688,12,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1976.48659297,216076.007558,4276.46075581,1064166.47278,0.0872426114341,0.00112529576294,6.55680959838,1930.31624875,18.4506887916,10.6338798588,-67.0662967119,1958.60262479,112.405687535,319.775433593,-23.6229695277,297.540459758,44.2807549739,166.701606052,-18.8510204361,131.881029372
717,21864,11,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3131.40876712,628413.945582,6862.2312182,1445181.45768,0.130812817951,0.00544404785247,5.29575271828,712.786795538,33.573130919,30.7913507779,-41.3320682926,1513.9119137,62.8331983644,518.72295144,7.32891640574,356.970158612,12.1458697358,174.12088356,6.36565783824,107.0259535
718,22344,31,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3257.17310561,389364.647327,6679.34922329,1592093.48625,0.173852728319,0.00279161167234,0.0615063736483,944.818935111,19.766194867,28.2017606508,-66.5157703501,2423.864658,58.2851892838,335.567799514,-8.21911600071,258.365699661,15.5371525734,234.15863346,5.60656919992,141.383618794
719,20976,74,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3415.59439435,1561841.46415,7785.71351517,3368067.21314,0.130319237524,0.0112455561088,1.09839966391,1712.00495465,21.0488338039,37.7426013529,-93.717428427,4253.89306286,59.7124485354,1294.8142967,32.0018274611,577.80807768,13.1574668733,487.213462247,13.2338554194,237.95878959
720,23280,70,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2449.05294922,212915.155976,5186.66424419,867491.019585,0.134494231468,0.00151535420111,2.78557682303,1862.76381405,17.5352381374,11.7386560845,-81.7051379011,1649.92334854,97.6374189069,324.208453235,-27.5145283544,288.68023334,36.6559475867,151.514663346,-17.2294639825,115.147032462
721,21768,7,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3099.09773622,546328.118628,6097.87762309,1712245.76718,0.140190467539,0.00286502586206,4.47624309167,844.149324871,25.4772455769,26.9314678407,-53.4756345519,1765.37995116,56.1649067835,782.145632357,-6.28213077187,326.060674418,31.6729389592,316.621254896,4.67252638456,131.637062204
722,6456,69,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1349.57118833,41475.7007459,2443.35920467,159790.571106,0.0793074733527,0.000440699664613,-14.5612895378,9508.19879383,16.6778908847,14.6671924321,-321.047243194,1750.35868118,136.316923627,284.781569578,-28.3560033379,196.796207148,31.0282149096,100.452364813,0.543800151709,54.2722773248
723,23832,93,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2462.0647587,490827.399112,5021.27589026,1888832.08183,0.137100290698,0.00376964952659,2.71644328409,2019.38868704,19.081543954,25.4008427139,-85.9591486304,3448.93435673,87.4975392237,720.455942821,-20.1368819012,294.889153862,54.0269770854,191.479593758,-1.06198489634,189.719093253
724,16512,88,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2429.30993761,442886.191783,5929.40952035,3772313.87023,0.0690482679264,0.00104947131698,-2.29518389558,3822.8704351,20.2731236909,18.2021369791,-192.372254044,3047.79926169,80.9767033468,453.380929281,25.7193603445,461.262110067,18.5068090669,114.957121437,14.1552998806,80.0448115125
725,17736,39,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2101.19816964,330955.127017,4454.30164426,1157961.78515,0.0883951822917,0.00161198194021,5.85765113069,2446.15608116,21.424493491,20.4606435451,-99.5170918546,3797.02257681,102.029407536,668.480893774,-23.6811827855,134.608256594,63.1410129115,250.058233441,-8.85994754171,307.653773542
726,1320,55,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2525.47531438,1019135.06997,5594.76852062,4957632.9902,0.0821254996366,0.00293751630436,3.53885138976,2513.17618816,20.4052264433,18.4146386869,-130.474330107,4248.68787628,84.2857551088,1139.60368317,29.3842031982,697.038395214,23.8963994207,315.994536833,8.33356256388,142.858065642
727,72,3,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1921.35664257,684416.387579,4149.21454851,3789520.19608,0.0847474563953,0.00402157720927,-1.34334589689,4905.52130171,26.2633104321,46.4855975117,-201.105160196,5484.68728412,104.242001683,1122.53266152,-15.581153261,758.292741871,30.7825858131,315.312136974,14.2529745873,299.70203647
728,10440,35,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2321.31227395,544102.887832,4578.96887491,2654032.03258,0.104266593992,0.00256003495127,0.673987622104,2244.80229264,23.7625756096,24.7922824553,-120.373073005,1675.35879305,95.3692044252,718.188108881,-5.99542334731,318.87302741,25.1890333791,299.068183755,20.9979314542,226.387396758
729,1488,62,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2114.194412,1135953.50312,4786.92286292,6034833.91504,0.0609303082607,0.00292862099643,-2.94716089073,6970.05142733,19.5772062943,19.6687811504,-265.626424428,7501.85693123,80.5887610975,1148.19912939,9.6592566879,667.211015493,36.6604374942,369.959626652,27.8294391859,193.718316547
730,21312,88,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3511.00337673,1326539.85727,7260.28666652,3792417.97377,0.172024890988,0.0111696591557,5.62557528605,1254.90133254,15.7142997712,24.8632906972,-42.3102351854,7918.76569732,54.9522369459,1112.8120793,17.1800260366,437.734571485,19.7501931186,336.781923028,6.87563906467,195.912162668
731,2736,14,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2438.14539673,265473.38928,4777.85888672,887360.051248,0.133888989826,0.0020446551811,5.39128956835,1876.66048044,22.5738689452,15.5412950358,-51.1975916843,3254.46510717,91.0646977423,694.505427236,-33.7775187951,547.543115311,69.9292389068,252.435921748,-12.9677105611,198.760552078
732,16104,71,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",971.036696308,59035.591054,1795.01782794,400940.891759,0.0425520076308,0.000211107880441,-4.50977995705,6762.16569755,17.0049888678,17.6081706923,-228.442460721,3054.22301245,170.429391638,437.285360765,-16.088400538,455.117986389,44.0159218844,109.889248343,1.11171726537,55.2534916066
733,6000,50,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1169.96069901,48685.2100831,2359.92221566,237959.426243,0.0494715964147,0.000217870167045,-21.3080625354,17469.8498966,16.1606381734,12.0319756904,-449.710928093,4611.63526797,151.502254097,455.715467684,-12.7168431714,132.705550827,44.270573813,45.4676210026,6.24386469847,38.6429034124
734,7800,25,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2511.3283517,144099.149096,4736.60360647,704664.637518,0.15794952156,0.00192286691287,2.61038151066,1624.8275168,20.07492543,14.9233024076,-47.0320641615,574.151346809,95.7019864731,260.2828948,-43.9089089159,252.776273992,52.0658200241,270.126634682,-22.5372758861,124.924478085
735,3600,50,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1684.78344189,649605.887812,3620.79975927,4816593.00166,0.0424732770107,0.000962653773728,8.53999723786,2693.79396343,26.9228622302,35.415534874,-113.977848621,4386.12520465,110.093577467,1224.73041393,17.9634968643,790.267541076,37.9282244671,311.327058494,27.9404455023,319.624530983
