,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var
27982,00023,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3761.25818566,1460416.74536,7856.28065952,3228478.20082,0.177778282461,0.0100538637414,0.210402324796,0.00722120795399,21.2759369033,29.1680047074,-44.30815165,4676.69014833,51.2907346124,982.830599577,25.0027940948,730.049387159,12.1579126065,386.31297413,10.8656289598,177.742061517,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28016,00024,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3302.3125878,799001.809013,7303.03591706,2345892.43037,0.144589919453,0.00682025443232,0.207679122686,0.00890730507672,23.5547068482,25.3883356711,-40.7074826512,3885.01280976,61.51709783,571.824300749,9.87230712701,409.257573576,10.1038006465,353.824439574,8.46740430571,172.095941426,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28050,00025,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2929.47300604,1584704.88355,6817.72091888,5638748.6903,0.105787457607,0.00768456503689,0.189504772425,0.00651733018458,23.736943448,31.8329850977,-106.799906553,5116.59356609,81.0207624632,1246.10636555,47.8345432778,549.610077632,13.579461052,240.543524546,12.9733258042,125.497888331,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28084,00026,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2526.7229462,1010237.80716,5557.09376136,4965186.48173,0.103540228319,0.00389645371785,0.195806518197,0.0078551247716,23.0583575963,21.2823433596,-73.3804055862,4163.0347269,97.4245306474,804.965159648,16.8945312278,538.972249531,-0.54710107758,260.911111656,7.18657149887,267.819293173,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28118,00027,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2683.35373449,806639.20062,5958.38753634,3902337.71025,0.101917923328,0.00283164451203,0.157964318991,0.00273943622597,22.2620773676,23.2474332218,-75.418257013,4655.75226415,83.2989621121,822.415886905,10.7068103986,350.528258566,14.46197,218.320775975,14.2603500109,145.366511169,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28152,00028,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2947.30231451,718828.622437,6657.69082713,2885256.75123,0.121298903828,0.00338298189103,0.194254592061,0.00482185697183,21.2833576764,26.1506924642,-45.7001395548,3373.58601778,74.6805146903,489.921773523,16.0242263332,284.737797632,14.8022842881,262.644446574,8.96682495381,109.739585877,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28186,00029,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2988.57290358,672382.636338,6918.63485647,2595104.34245,0.111512460635,0.00304102992791,0.234247073531,0.00626895064488,21.3411974789,25.1026056614,-40.5634023995,3089.55913012,73.480583531,680.070207712,22.6432626543,387.586164937,12.3542515377,237.321692478,14.8567706258,123.365853819,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28220,00030,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3070.82477263,610398.296699,6653.95172829,2286061.08512,0.14871002907,0.00462061049209,0.203253626823,0.00636132946238,17.1420925657,24.6041475481,-18.2709764495,3350.20210592,72.3194150568,500.080248499,-4.78785368818,290.944179519,-0.321483279487,228.605608825,1.72038075454,108.97271257,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28254,00031,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3111.08858509,609075.884746,6744.83353016,2188830.48453,0.152888051114,0.00473963216666,0.198624297976,0.00606134021655,17.2531362662,25.6715370922,-18.8577084157,3387.18856725,71.3411268682,496.879190206,-3.71202819846,283.952028944,-1.372307077,247.436666083,0.726961211996,124.088383379,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28288,00032,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4226.66119382,1640210.08687,8484.08203125,2103478.14464,0.228713587088,0.0187053630448,0.0978597924113,0.00215465575457,18.6544971811,28.1584338292,-113.209412745,6203.63674827,41.5606229334,879.624202892,21.5438958689,622.827593863,11.0832202089,413.852906948,17.4604760065,237.708992794,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28322,00033,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2835.0360572,438561.412935,5944.54953216,2070805.55805,0.13704957001,0.00243557771935,0.139826595783,0.00250900443643,18.0770135237,25.2395463447,-69.0631375466,9211.1543308,73.7763965226,496.929940384,-12.4744520113,525.092690691,9.52524293284,252.6691964,-0.0474457305134,174.413704209,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28356,00034,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3141.66037663,1063368.33051,7235.79056141,2893617.21244,0.131070206516,0.00721204973873,0.187154725194,0.00464172102511,23.8880340603,25.8377676733,-59.769750913,4507.47832488,77.3021951229,752.626589845,26.3671052215,407.199485045,3.16071169923,281.493089764,6.75065871842,192.559961202,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28390,00035,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3193.84471039,532993.119902,6993.42517941,2119749.27485,0.159262581759,0.00412501657119,0.283523529768,0.00945331528783,18.4247944515,26.3021980332,24.6762486885,3008.72347597,68.9773133763,415.857286239,-4.17001425591,315.973847993,-1.0098352441,209.334108806,5.26919007657,115.695855346,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28424,00036,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2944.56510485,1258175.68572,6876.65345658,4182294.11892,0.115158672481,0.00825290402557,0.256230801344,0.00713628996164,22.7526774385,23.0241532331,-44.3304087239,4476.74731358,76.1714682781,818.9830971,22.9390665764,509.191244611,16.8377592644,295.578389007,22.9803369708,167.431032257,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28458,00037,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3232.70475343,623750.89971,6693.66296103,2221903.48536,0.164692344961,0.00383817975262,0.240978688002,0.00807524565607,19.0561148711,19.4865601554,4.88292969934,4036.76380518,64.6058477102,517.955267491,-2.59131146161,737.671363705,10.4024756979,250.392626123,3.2257060929,118.515092183,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28492,00038,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3266.62269664,752266.077044,6920.66298374,2156625.45045,0.146275057534,0.00554171901133,0.22247210145,0.00610283995047,24.1894912136,27.9964603786,-15.5588513614,3988.32686008,59.301996826,555.06453359,-1.52918458687,342.609425082,12.5809660201,157.173484579,8.79123968326,122.007278748,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28526,00039,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3934.30890725,1101256.31694,8524.76142351,1728328.9503,0.187085528706,0.0106965954957,0.279616773129,0.0107352882624,21.2314888859,21.8981161158,-19.5196916162,4043.2409102,51.924358426,610.356474556,37.0331840474,672.678370517,13.1637155562,367.78885641,14.6125217181,264.159275736,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28560,00040,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1962.76905584,261697.795606,3822.52748001,1862783.03193,0.0957826126453,0.00148119849086,0.199510112405,0.00563663197681,22.5188042061,33.7285215332,-76.923957226,5780.03959837,113.2498077,447.50431267,-6.21999207612,398.921452845,19.9805413093,131.514533216,15.1321492667,99.8357652475,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28594,00041,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2053.91340416,687702.069997,4505.73094568,3436553.21952,0.0753724563953,0.00306204903291,0.0831697657704,0.00122895569075,25.6594830687,24.416953537,-204.815757926,3259.50968675,101.624540096,836.507216039,26.3975460483,563.726446583,9.14724577757,196.199935824,10.4167109798,332.346312994,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28628,00042,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3004.59733151,793501.815136,6450.42122774,3218623.07375,0.143794664486,0.00571306258324,0.223471298814,0.00716650951654,16.7844059882,24.9590559284,-37.0289045373,2872.79953173,68.7614159384,699.867168024,10.5399398726,461.634834784,23.9673742768,199.773001113,15.3783139722,136.225742662,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28662,00043,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2703.45718842,1136292.07292,5776.6489712,3553092.83795,0.103200702519,0.00531597939429,0.254168272018,0.00497871171683,22.6566004386,26.9964329993,-50.9345030218,2302.38126311,68.036636189,1064.99246681,12.0946091497,359.086530719,36.2990904588,312.459651128,8.61519321434,217.378231969,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28696,00044,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3138.90381201,609306.098041,6681.13531068,2322620.68456,0.135559744428,0.00554286895868,0.222721368074,0.00867913197726,24.2413875816,31.4485958823,-47.8929168083,3185.87866225,54.2054795203,523.923819038,-4.09838152483,690.702437607,21.5654095652,298.812848603,13.8570646954,183.333969892,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28730,00045,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2840.90932133,1167401.40946,6475.88549237,6051263.83804,0.124838375121,0.00739587807095,0.202513918281,0.00553215993568,22.0690616132,31.1848495008,-71.5954241724,5443.79341952,81.1862651765,1128.22022256,16.3490252262,982.621731328,8.93012770794,399.621172986,13.7983034926,246.646131701,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28764,00046,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2836.90724696,1173323.76724,6483.33865144,6060145.55259,0.122020348837,0.00722336778216,0.203204065561,0.00557389063761,23.2969169909,36.646971088,-72.287290708,5425.7051272,81.37900599,1087.34511544,16.7957595186,1011.37035287,8.66297767564,405.155614183,14.1263573292,247.686394678,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28798,00047,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3148.54967817,827241.467299,7289.35649073,3079301.26455,0.127279024346,0.00487647136654,0.216063320637,0.00828751549125,26.1484639642,24.3899386603,-45.0918934487,3542.81852664,69.8024807605,832.429676831,11.8672843415,404.78950528,8.21330370449,338.310110615,12.5969089425,203.315277368,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28832,00048,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4053.10603392,1103740.22285,8380.72265625,2383797.12643,0.210658914729,0.0085308692401,0.156377673149,0.00419203191996,16.6813919736,15.5165573069,-52.7576454299,2845.33833945,47.7587864751,483.294570616,13.4078550021,434.415050173,2.19081242191,174.681797095,13.2526236003,139.219671849,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28866,00049,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1986.296626,1099527.03284,4259.12569268,6571817.45279,0.0660750514777,0.0037724919083,0.14740242064,0.00378187303431,21.4636538186,20.2827380755,-170.946071993,5333.90059654,106.010893697,1463.51874909,31.0499196707,938.765247091,22.1764174654,384.245919222,12.7979676475,237.263899159,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28900,00050,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3046.46479503,1378606.17345,6630.51559093,3869019.46299,0.11855317345,0.00775373015064,0.208617255092,0.00661108782515,25.020294839,28.3603303607,-78.2315358146,4133.69459753,65.9826839738,1108.71372373,24.6486198082,937.866702961,25.7060076385,362.982927637,13.8793742772,232.250105105,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28934,00051,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4151.51144042,1054374.12287,8673.59091116,2031500.02048,0.229222308018,0.0121147833897,0.213177785277,0.00426216982305,18.5510949983,21.9418041768,-14.1642003478,3065.40690228,44.4735073122,713.967893531,12.6287952097,335.106570481,10.1672759869,268.479345525,11.2502276055,171.850699541,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
28968,00052,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3660.54333858,1048181.58508,7772.44305278,2597773.52321,0.155803733648,0.0107815822795,0.321323692799,0.0204621646553,20.7426387007,24.8986448287,-40.1917314371,3811.47068011,35.5925894946,580.636097668,8.95132679135,500.419169277,15.1245820367,424.187884279,15.2096174491,264.228396894,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29002,00053,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2639.88579394,1033904.60637,5623.03710938,4211533.2547,0.107114901284,0.00942007093259,0.171978995204,0.00931847654283,21.2802590571,61.702552348,-145.826688545,4419.97555844,62.5502781641,1653.04591391,-23.2251195348,1781.16382003,-18.8392585478,544.238424692,-14.8183212117,453.225975653,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29036,00054,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3498.75015006,1378511.91742,7665.94550554,3113771.68182,0.13586028343,0.00836154223219,0.274336278439,0.0151524404064,18.8464407209,33.1852774981,-46.3569525161,4335.1213241,55.8851346641,946.797092557,26.1817186569,559.852470731,16.5384501439,245.968810022,7.10119235903,213.049396622,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29070,00055,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3936.14009189,1343655.16036,8256.88169967,1429499.07373,0.166655689801,0.0178337282632,0.241609856486,0.016969660297,20.4427332858,53.410595764,-55.9444648989,4989.49118754,36.5930956111,1150.30921139,11.9261527822,639.084197681,-6.4615503131,483.559985432,3.79865152163,385.637128799,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29104,00056,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3678.48736187,2141788.76009,7559.97376908,4653230.73965,0.145720158067,0.0171253553713,0.249766677618,0.0151955056936,21.2476776198,30.4662918803,-80.439694459,6057.58687324,35.9720120543,1685.7658231,20.356059855,878.670822833,26.4255765676,447.732306656,17.372201416,244.95291259,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29138,00057,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3669.89455819,1068710.24801,7777.90981559,2668387.4393,0.153724185441,0.0105101035455,0.329402089119,0.0217286199331,21.4998261223,31.491748186,-39.9892295813,3924.58929318,33.9636284262,598.044583579,9.60992597302,527.808514793,16.6856930063,420.774527416,14.8759147888,244.017623748,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29172,00058,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2940.8816656,1665780.31736,5750.50866415,4868786.34057,0.145826520107,0.011751816331,0.167403489351,0.00635743048042,19.4831284629,35.943887242,-87.7321204961,5421.9147136,64.2546790093,2045.17940593,-13.0090705691,729.165668626,16.0455770795,407.799355249,0.457094002286,252.018584634,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29206,00059,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3722.48088204,2095110.51543,7627.33597157,4473288.50282,0.144787124516,0.0165090763763,0.2514282763,0.0153054771945,21.9604972249,32.3875197461,-77.9274091694,6162.79474817,32.4129141224,1737.57758688,20.0277853426,849.471462377,27.6893174094,418.564737869,16.2316598295,221.58955202,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29240,00060,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3498.75015006,1378511.91742,7665.94550554,3113771.68182,0.13586028343,0.00836154223219,0.274336278439,0.0151524404064,18.8464407209,33.1852774981,-46.3569525161,4335.1213241,55.8851346641,946.797092557,26.1817186569,559.852470731,16.5384501439,245.968810022,7.10119235903,213.049396622,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29274,00061,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2947.46802963,1367800.44393,6064.27581077,5033623.1492,0.111816784763,0.00765272129399,0.221211150289,0.00768618937582,19.8678295707,31.4911260105,-65.444468703,2570.7749709,65.5478000913,1138.78379005,4.17504201449,681.122422426,32.7758133516,388.935584236,16.9610984077,229.944535222,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
29308,00062,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2469.45864246,311726.622084,5483.57206123,1606059.07709,0.0982270469961,0.00128168046191,0.397963613272,0.00719595793635,17.9512933803,29.4357954587,-6.902630956,1588.49089473,68.8156207767,495.969928771,3.746721224,515.339068487,28.1780121847,240.23389598,2.30449099707,179.928762553,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
